REGION,YEAR,WEEK,%UNWEIGHTED ILI,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,YEARWEEK,PRETTYDATE
Alaska,2010,51,0.852273,15,8,1760,2010-51,2010-12-20
Alaska,2010,52,1.13086,21,8,1857,2010-52,2010-12-27
Alaska,2011,1,0.592593,12,8,2025,2011-1,2011-01-03
Alaska,2011,2,1.48227,28,8,1889,2011-2,2011-01-10
Alaska,2011,3,1.66821,36,9,2158,2011-3,2011-01-17
Alaska,2011,4,1.40127,33,9,2355,2011-4,2011-01-24
Alaska,2011,5,3.67868,49,7,1332,2011-5,2011-01-31
Alaska,2011,6,1.95891,41,8,2093,2011-6,2011-02-07
Alaska,2011,7,4.4316,69,7,1557,2011-7,2011-02-14
Alaska,2011,8,2.93454,65,8,2215,2011-8,2011-02-21
Alaska,2011,9,4.8801,116,8,2377,2011-9,2011-02-28
Alaska,2011,10,3.53371,87,8,2462,2011-10,2011-03-07
Alaska,2011,11,2.68747,62,8,2307,2011-11,2011-03-14
Alaska,2011,12,3.02457,48,6,1587,2011-12,2011-03-21
Alaska,2011,13,2.14376,51,8,2379,2011-13,2011-03-28
Alaska,2011,14,2.2082,49,8,2219,2011-14,2011-04-04
Alaska,2011,15,1.36504,31,8,2271,2011-15,2011-04-11
Alaska,2011,16,1.4123000000000001,31,7,2195,2011-16,2011-04-18
Alaska,2011,17,0.854271,17,6,1990,2011-17,2011-04-25
Alaska,2011,18,0.798122,17,7,2130,2011-18,2011-05-02
Alaska,2011,19,0.359712,7,7,1946,2011-19,2011-05-09
Alaska,2011,20,0.306279,6,6,1959,2011-20,2011-05-16
Alaska,2011,21,0.716846,14,6,1953,2011-21,2011-05-23
Alaska,2011,22,0.366492,7,6,1910,2011-22,2011-05-30
Alaska,2011,23,0.601751,11,6,1828,2011-23,2011-06-06
Alaska,2011,24,0.552486,10,6,1810,2011-24,2011-06-13
Alaska,2011,25,0.764192,14,6,1832,2011-25,2011-06-20
Alaska,2011,26,0.559284,10,6,1788,2011-26,2011-06-27
Alaska,2011,27,0.500835,9,6,1797,2011-27,2011-07-04
Alaska,2011,28,0.668896,12,6,1794,2011-28,2011-07-11
Alaska,2011,29,0.31746,6,6,1890,2011-29,2011-07-18
Alaska,2011,30,0.410678,8,6,1948,2011-30,2011-07-25
Alaska,2011,31,0.369393,7,7,1895,2011-31,2011-08-01
Alaska,2011,32,0.488865,9,7,1841,2011-32,2011-08-08
Alaska,2011,33,0.322754,6,7,1859,2011-33,2011-08-15
Alaska,2011,34,0.165107,3,6,1817,2011-34,2011-08-22
Alaska,2011,35,0.913978,17,5,1860,2011-35,2011-08-29
Alaska,2011,36,0.864865,16,5,1850,2011-36,2011-09-05
Alaska,2011,37,0.98242,19,6,1934,2011-37,2011-09-12
Alaska,2011,38,1.22699,24,6,1956,2011-38,2011-09-19
Alaska,2011,39,1.21644,29,7,2384,2011-39,2011-09-26
Alaska,2011,40,1.64913,58,8,3517,2011-40,2011-10-03
Alaska,2011,41,1.50376,38,7,2527,2011-41,2011-10-10
Alaska,2011,42,0.997817,32,8,3207,2011-42,2011-10-17
Alaska,2011,43,0.87007,30,8,3448,2011-43,2011-10-24
Alaska,2011,44,0.74174,11,6,1483,2011-44,2011-10-31
Alaska,2011,45,1.17426,25,7,2129,2011-45,2011-11-07
Alaska,2011,46,0.510204,9,6,1764,2011-46,2011-11-14
Alaska,2011,47,0.578704,10,6,1728,2011-47,2011-11-21
Alaska,2011,48,0.958313,20,7,2087,2011-48,2011-11-28
Alaska,2011,49,0.703235,15,7,2133,2011-49,2011-12-05
Alaska,2011,50,0.564682,11,6,1948,2011-50,2011-12-12
Alaska,2011,51,0.516529,10,6,1936,2011-51,2011-12-19
Alaska,2011,52,0.662252,12,6,1812,2011-52,2011-12-26
Alaska,2012,1,0.696304,13,6,1867,2012-1,2012-01-02
Alaska,2012,2,0.507042,9,6,1775,2012-2,2012-01-09
Alaska,2012,3,0.763775,14,7,1833,2012-3,2012-01-16
Alaska,2012,4,1.49653,28,7,1871,2012-4,2012-01-23
Alaska,2012,5,0.838415,11,6,1312,2012-5,2012-01-30
Alaska,2012,6,0.615822,13,7,2111,2012-6,2012-02-06
Alaska,2012,7,0.360685,8,7,2218,2012-7,2012-02-13
Alaska,2012,8,0.465983,10,7,2146,2012-8,2012-02-20
Alaska,2012,9,0.84482,19,7,2249,2012-9,2012-02-27
Alaska,2012,10,0.636943,13,6,2041,2012-10,2012-03-05
Alaska,2012,11,1.3312,25,6,1878,2012-11,2012-03-12
Alaska,2012,12,1.1358,23,6,2025,2012-12,2012-03-19
Alaska,2012,13,0.920716,18,6,1955,2012-13,2012-03-26
Alaska,2012,14,1.67877,37,7,2204,2012-14,2012-04-02
Alaska,2012,15,2.32058,54,7,2327,2012-15,2012-04-09
Alaska,2012,16,2.19072,51,7,2328,2012-16,2012-04-16
Alaska,2012,17,1.83076,45,7,2458,2012-17,2012-04-23
Alaska,2012,18,1.8611,41,7,2203,2012-18,2012-04-30
Alaska,2012,19,1.47679,35,7,2370,2012-19,2012-05-07
Alaska,2012,20,1.04216,22,6,2111,2012-20,2012-05-14
Alaska,2012,21,0.753546,17,6,2256,2012-21,2012-05-21
Alaska,2012,22,0.522814,11,6,2104,2012-22,2012-05-28
Alaska,2012,23,0.277316,5,5,1803,2012-23,2012-06-04
Alaska,2012,24,0.339559,6,5,1767,2012-24,2012-06-11
Alaska,2012,25,0.268097,5,5,1865,2012-25,2012-06-18
Alaska,2012,26,0.428036,8,5,1869,2012-26,2012-06-25
Alaska,2012,27,0.380435,7,5,1840,2012-27,2012-07-02
Alaska,2012,28,0.326797,6,5,1836,2012-28,2012-07-09
Alaska,2012,29,0.30426,6,5,1972,2012-29,2012-07-16
Alaska,2012,30,0.292398,6,6,2052,2012-30,2012-07-23
Alaska,2012,31,0.262881,5,5,1902,2012-31,2012-07-30
Alaska,2012,32,0.272035,5,5,1838,2012-32,2012-08-06
Alaska,2012,33,0.0980392,2,5,2040,2012-33,2012-08-13
Alaska,2012,34,0.149775,3,5,2003,2012-34,2012-08-20
Alaska,2012,35,0.150527,3,6,1993,2012-35,2012-08-27
Alaska,2012,36,0.611621,12,6,1962,2012-36,2012-09-03
Alaska,2012,37,0.628627,13,6,2068,2012-37,2012-09-10
Alaska,2012,38,0.229226,4,5,1745,2012-38,2012-09-17
Alaska,2012,39,0.568182,7,5,1232,2012-39,2012-09-24
Alaska,2012,40,1.19893,27,8,2252,2012-40,2012-10-01
Alaska,2012,41,0.847035,17,7,2007,2012-41,2012-10-08
Alaska,2012,42,0.986278,23,9,2332,2012-42,2012-10-15
Alaska,2012,43,1.17493,27,9,2298,2012-43,2012-10-22
Alaska,2012,44,1.37533,31,9,2254,2012-44,2012-10-29
Alaska,2012,45,1.32979,25,8,1880,2012-45,2012-11-05
Alaska,2012,46,1.03704,21,8,2025,2012-46,2012-11-12
Alaska,2012,47,1.66667,38,9,2280,2012-47,2012-11-19
Alaska,2012,48,1.52439,35,9,2296,2012-48,2012-11-26
Alaska,2012,49,1.49953,32,9,2134,2012-49,2012-12-03
Alaska,2012,50,2.81818,62,9,2200,2012-50,2012-12-10
Alaska,2012,51,2.21687,46,9,2075,2012-51,2012-12-17
Alaska,2012,52,4.07855,81,8,1986,2012-52,2012-12-24
Alaska,2013,1,2.16573,46,8,2124,2013-1,2013-01-07
Alaska,2013,2,2.26433,49,9,2164,2013-2,2013-01-14
Alaska,2013,3,2.53279,56,9,2211,2013-3,2013-01-21
Alaska,2013,4,0.979858,18,8,1837,2013-4,2013-01-28
Alaska,2013,5,2.47636,55,9,2221,2013-5,2013-02-04
Alaska,2013,6,1.56726,36,9,2297,2013-6,2013-02-11
Alaska,2013,7,1.0487899999999999,23,9,2193,2013-7,2013-02-18
Alaska,2013,8,0.89782,21,9,2339,2013-8,2013-02-25
Alaska,2013,9,1.0296,24,9,2331,2013-9,2013-03-04
Alaska,2013,10,0.57923,14,9,2417,2013-10,2013-03-11
Alaska,2013,11,1.13086,14,7,1238,2013-11,2013-03-18
Alaska,2013,12,1.01351,12,6,1184,2013-12,2013-03-25
Alaska,2013,13,0.91623,14,8,1528,2013-13,2013-04-01
Alaska,2013,14,0.333778,5,7,1498,2013-14,2013-04-08
Alaska,2013,15,0.71475,11,8,1539,2013-15,2013-04-15
Alaska,2013,16,1.31579,22,8,1672,2013-16,2013-04-22
Alaska,2013,17,0.786885,12,8,1525,2013-17,2013-04-29
Alaska,2013,18,0.856164,5,5,584,2013-18,2013-05-06
Alaska,2013,19,0.17301,2,5,1156,2013-19,2013-05-13
Alaska,2013,20,1.13452,7,4,617,2013-20,2013-05-20
Alaska,2013,21,0.600109,11,6,1833,2013-21,2013-05-27
Alaska,2013,22,0.163399,3,6,1836,2013-22,2013-06-03
Alaska,2013,23,0.176991,3,6,1695,2013-23,2013-06-10
Alaska,2013,24,0.123839,2,6,1615,2013-24,2013-06-17
Alaska,2013,25,0.0565291,1,6,1769,2013-25,2013-06-24
Alaska,2013,26,0,0,4,1221,2013-26,2013-07-01
Alaska,2013,27,0,0,4,1196,2013-27,2013-07-08
Alaska,2013,28,0.221076,3,4,1357,2013-28,2013-07-15
Alaska,2013,29,0.212314,4,5,1884,2013-29,2013-07-22
Alaska,2013,30,0.163577,3,5,1834,2013-30,2013-07-29
Alaska,2013,31,0.0521376,1,5,1918,2013-31,2013-08-05
Alaska,2013,32,0.361228,6,5,1661,2013-32,2013-08-12
Alaska,2013,33,0.279486,5,5,1789,2013-33,2013-08-19
Alaska,2013,34,0.180505,3,4,1662,2013-34,2013-08-26
Alaska,2013,35,0.234742,4,4,1704,2013-35,2013-09-02
Alaska,2013,36,0.369549,5,4,1353,2013-36,2013-09-09
Alaska,2013,37,0.608519,9,4,1479,2013-37,2013-09-16
Alaska,2013,38,0.894454,15,5,1677,2013-38,2013-09-23
Alaska,2013,39,0.517241,9,5,1740,2013-39,2013-09-30
Alaska,2013,40,0.6238,13,9,2084,2013-40,2013-10-07
Alaska,2013,41,0.838926,15,8,1788,2013-41,2013-10-14
Alaska,2013,42,0.655431,14,9,2136,2013-42,2013-10-21
Alaska,2013,43,0.640732,14,9,2185,2013-43,2013-10-28
Alaska,2013,44,0.457666,10,9,2185,2013-44,2013-11-04
Alaska,2013,45,0.563258,13,10,2308,2013-45,2013-11-11
Alaska,2013,46,0.429185,9,10,2097,2013-46,2013-11-18
Alaska,2013,47,0.439883,9,9,2046,2013-47,2013-11-25
Alaska,2013,48,0.321543,6,9,1866,2013-48,2013-12-02
Alaska,2013,49,0.589181,11,9,1867,2013-49,2013-12-09
Alaska,2013,50,1.38122,25,9,1810,2013-50,2013-12-16
Alaska,2013,51,3.22917,62,9,1920,2013-51,2013-12-23
Alaska,2013,52,5.30883,104,8,1959,2013-52,2013-12-30
Alaska,2014,1,3.92749,78,6,1986,2014-1,2014-01-06
Alaska,2014,2,3.4096,76,8,2229,2014-2,2014-01-13
Alaska,2014,3,2.49351,48,8,1925,2014-3,2014-01-20
Alaska,2014,4,1.85097,39,9,2107,2014-4,2014-01-27
Alaska,2014,5,1.86667,42,8,2250,2014-5,2014-02-03
Alaska,2014,6,1.60976,33,8,2050,2014-6,2014-02-10
Alaska,2014,7,1.71518,33,8,1924,2014-7,2014-02-17
Alaska,2014,8,0.664084,12,7,1807,2014-8,2014-02-24
Alaska,2014,9,0.84246,20,9,2374,2014-9,2014-03-03
Alaska,2014,10,0.942588,22,9,2334,2014-10,2014-03-10
Alaska,2014,11,0.452148,6,6,1327,2014-11,2014-03-17
Alaska,2014,12,0.740096,17,9,2297,2014-12,2014-03-24
Alaska,2014,13,0.92233,19,8,2060,2014-13,2014-03-31
Alaska,2014,14,0.868373,19,9,2188,2014-14,2014-04-07
Alaska,2014,15,0.656234,13,8,1981,2014-15,2014-04-14
Alaska,2014,16,0.848256,18,8,2122,2014-16,2014-04-21
Alaska,2014,17,0.735294,17,8,2312,2014-17,2014-04-28
Alaska,2014,18,0.562527,13,7,2311,2014-18,2014-05-05
Alaska,2014,19,0.858369,20,9,2330,2014-19,2014-05-12
Alaska,2014,20,0.255754,3,5,1173,2014-20,2014-05-19
Alaska,2014,21,1.00182,11,6,1098,2014-21,2014-05-26
Alaska,2014,22,0.478469,5,4,1045,2014-22,2014-06-02
Alaska,2014,23,1.66667,9,3,540,2014-23,2014-06-09
Alaska,2014,24,0.155763,1,3,642,2014-24,2014-06-16
Alaska,2014,25,0.347826,2,2,575,2014-25,2014-06-23
Alaska,2014,26,0,0,2,583,2014-26,2014-06-30
Alaska,2014,27,0.253165,1,2,395,2014-27,2014-07-07
Alaska,2014,28,0,0,2,579,2014-28,2014-07-14
Alaska,2014,29,0.70922,4,2,564,2014-29,2014-07-21
Alaska,2014,30,0,0,1,43,2014-30,2014-07-28
Alaska,2014,31,0.153846,1,2,650,2014-31,2014-08-04
Alaska,2014,32,0,0,2,764,2014-32,2014-08-11
Alaska,2014,33,0,0,2,678,2014-33,2014-08-18
Alaska,2014,34,0.442478,3,2,678,2014-34,2014-08-25
Alaska,2014,35,0,0,2,699,2014-35,2014-09-01
Alaska,2014,36,0,0,2,693,2014-36,2014-09-08
Alaska,2014,37,0,0,2,700,2014-37,2014-09-15
Alaska,2014,38,0,0,2,739,2014-38,2014-09-22
Alaska,2014,39,0.572246,4,2,699,2014-39,2014-09-29
Alaska,2014,40,0.437445,5,7,1143,2014-40,2014-10-06
Alaska,2014,41,0.412939,6,8,1453,2014-41,2014-10-13
Alaska,2014,42,0.364631,4,7,1097,2014-42,2014-10-20
Alaska,2014,43,1.54603,22,8,1423,2014-43,2014-10-27
Alaska,2014,44,1.80723,21,7,1162,2014-44,2014-11-03
Alaska,2014,45,3.11448,37,7,1188,2014-45,2014-11-10
Alaska,2014,46,3.14843,42,8,1334,2014-46,2014-11-17
Alaska,2014,47,2.92857,41,8,1400,2014-47,2014-11-24
Alaska,2014,48,2.39852,26,8,1084,2014-48,2014-12-01
Alaska,2014,49,2.12465,30,8,1412,2014-49,2014-12-08
Alaska,2014,50,1.66305,23,8,1383,2014-50,2014-12-15
Alaska,2014,51,2.63425,26,6,987,2014-51,2014-12-22
Alaska,2014,52,2.34542,22,6,938,2014-52,2014-12-29
Alaska,2015,1,0.975177,11,8,1128,2015-1,2015-01-05
Alaska,2015,2,1.03189,11,6,1066,2015-2,2015-01-12
Alaska,2015,3,2.09351,30,8,1433,2015-3,2015-01-19
Alaska,2015,4,0.947522,13,8,1372,2015-4,2015-01-26
Alaska,2015,5,0.992063,15,8,1512,2015-5,2015-02-02
Alaska,2015,6,1.28571,18,8,1400,2015-6,2015-02-09
Alaska,2015,7,0.183318,2,6,1091,2015-7,2015-02-16
Alaska,2015,8,0.523104,6,6,1147,2015-8,2015-02-23
Alaska,2015,9,0.539568,6,6,1112,2015-9,2015-03-02
Alaska,2015,10,0.542005,6,6,1107,2015-10,2015-03-09
Alaska,2015,11,0,0,6,1271,2015-11,2015-03-16
Alaska,2015,12,0.189934,2,6,1053,2015-12,2015-03-23
Alaska,2015,13,0.44964,5,6,1112,2015-13,2015-03-30
Alaska,2015,14,0,0,6,1176,2015-14,2015-04-06
Alaska,2015,15,0.313725,4,6,1275,2015-15,2015-04-13
Alaska,2015,16,0.435256,4,5,919,2015-16,2015-04-20
Alaska,2015,17,0,0,4,670,2015-17,2015-04-27
Alaska,2015,18,0,0,4,771,2015-18,2015-05-04
Alaska,2015,19,0.588235,4,4,680,2015-19,2015-05-11
Alaska,2015,20,1.06101,8,4,754,2015-20,2015-05-18
Alaska,2015,21,1.40023,12,4,857,2015-21,2015-05-25
Alaska,2015,22,0.490196,2,3,408,2015-22,2015-06-01
Alaska,2015,23,0,0,3,435,2015-23,2015-06-08
Alaska,2015,24,1.62095,13,4,802,2015-24,2015-06-15
Alaska,2015,25,2.28509,21,4,919,2015-25,2015-06-22
Alaska,2015,26,1.68539,15,4,890,2015-26,2015-06-29
Alaska,2015,27,1.58151,13,4,822,2015-27,2015-07-06
Alaska,2015,28,0.661626,7,5,1058,2015-28,2015-07-13
Alaska,2015,29,0.661626,7,5,1058,2015-29,2015-07-20
Alaska,2015,30,0.681597,7,5,1027,2015-30,2015-07-27
Alaska,2015,31,0.432432,4,5,925,2015-31,2015-08-03
Alaska,2015,32,0.830737,8,5,963,2015-32,2015-08-10
Alaska,2015,33,0.536673,6,6,1118,2015-33,2015-08-17
Alaska,2015,34,0.496278,2,3,403,2015-34,2015-08-24
Alaska,2015,35,1.17096,10,5,854,2015-35,2015-08-31
Alaska,2015,36,1.97183,21,6,1065,2015-36,2015-09-07
Alaska,2015,37,1.08803,11,6,1011,2015-37,2015-09-14
Alaska,2015,38,1.00503,8,5,796,2015-38,2015-09-21
Alaska,2015,39,0.505689,4,5,791,2015-39,2015-09-28
Alaska,2015,40,0.627353,10,7,1594,2015-40,2015-10-05
Alaska,2015,41,1.17302,20,8,1705,2015-41,2015-10-12
Alaska,2015,42,0.982659,17,7,1730,2015-42,2015-10-19
Alaska,2015,43,0.531601,9,7,1693,2015-43,2015-10-26
Alaska,2015,44,0.947867,10,6,1055,2015-44,2015-11-02
Alaska,2015,45,1.1213,11,6,981,2015-45,2015-11-09
Alaska,2015,46,0.715746,7,6,978,2015-46,2015-11-16
Alaska,2015,47,0.721154,6,6,832,2015-47,2015-11-23
Alaska,2015,48,1.32114,13,6,984,2015-48,2015-11-30
Alaska,2015,49,0.596421,6,6,1006,2015-49,2015-12-07
Alaska,2015,50,0.226244,2,6,884,2015-50,2015-12-14
Alaska,2015,51,0.422535,3,5,710,2015-51,2015-12-21
Alaska,2015,52,0.356718,3,6,841,2015-52,2015-12-28
Alaska,2016,1,0.591716,5,5,845,2016-1,2016-01-04
Alaska,2016,2,0.332963,3,6,901,2016-2,2016-01-11
Alaska,2016,3,0.4329,4,6,924,2016-3,2016-01-18
Alaska,2016,4,0.718686,7,6,974,2016-4,2016-01-25
Alaska,2016,5,0.601323,10,7,1663,2016-5,2016-02-01
Alaska,2016,6,1.19976,20,7,1667,2016-6,2016-02-08
Alaska,2016,7,1.698,28,7,1649,2016-7,2016-02-15
Alaska,2016,8,1.99413,34,7,1705,2016-8,2016-02-22
Alaska,2016,9,1.92744,34,7,1764,2016-9,2016-02-29
Alaska,2016,10,3.40426,64,7,1880,2016-10,2016-03-07
Alaska,2016,11,5.73435,98,7,1709,2016-11,2016-03-14
Alaska,2016,12,4.15598,81,7,1949,2016-12,2016-03-21
Alaska,2016,13,4.42248,85,7,1922,2016-13,2016-03-28
Alaska,2016,14,3.68609,62,6,1682,2016-14,2016-04-04
Alaska,2016,15,2.78207,36,5,1294,2016-15,2016-04-11
Alaska,2016,16,3.55731,54,6,1518,2016-16,2016-04-18
Alaska,2016,17,2.23881,33,6,1474,2016-17,2016-04-25
Alaska,2016,18,2.04473,32,6,1565,2016-18,2016-05-02
Alaska,2016,19,1.03474,14,5,1353,2016-19,2016-05-09
Alaska,2016,20,3.39847,40,4,1177,2016-20,2016-05-16
Alaska,2016,21,0.544588,8,5,1469,2016-21,2016-05-23
Alaska,2016,22,0.547945,6,4,1095,2016-22,2016-05-30
Alaska,2016,23,0.436681,5,4,1145,2016-23,2016-06-06
Alaska,2016,24,0.56391,6,4,1064,2016-24,2016-06-13
Alaska,2016,25,0.205198,3,5,1462,2016-25,2016-06-20
Alaska,2016,26,0.186567,2,4,1072,2016-26,2016-06-27
Alaska,2016,27,0.520833,7,5,1344,2016-27,2016-07-04
Alaska,2016,28,0.260417,3,4,1152,2016-28,2016-07-11
Alaska,2016,29,0.252313,3,4,1189,2016-29,2016-07-18
Alaska,2016,30,0.512821,6,4,1170,2016-30,2016-07-25
Alaska,2016,31,0.58675600000000006,7,4,1193,2016-31,2016-08-01
Alaska,2016,32,0.577082,7,4,1213,2016-32,2016-08-08
Alaska,2016,33,0.514139,8,5,1556,2016-33,2016-08-15
Alaska,2016,34,0.64,8,4,1250,2016-34,2016-08-22
Alaska,2016,35,1.24611,8,4,642,2016-35,2016-08-29
Alaska,2016,36,0.973394,15,5,1541,2016-36,2016-09-05
Alaska,2016,37,0.918033,14,5,1525,2016-37,2016-09-12
Alaska,2016,38,1.15865,13,4,1122,2016-38,2016-09-19
Alaska,2016,39,1.24777,14,4,1122,2016-39,2016-09-26
Alaska,2016,40,0.940228,14,6,1489,2016-40,2016-10-03
Alaska,2016,41,1.15681,18,5,1556,2016-41,2016-10-10
Alaska,2016,42,0.501792,7,6,1395,2016-42,2016-10-17
Alaska,2016,43,0.816327,12,6,1470,2016-43,2016-10-24
Alaska,2016,44,0.533689,8,6,1499,2016-44,2016-10-31
Alaska,2016,45,0.802469,13,6,1620,2016-45,2016-11-07
Alaska,2016,46,1.1215,18,6,1605,2016-46,2016-11-14
Alaska,2016,47,1.00077,13,6,1299,2016-47,2016-11-21
Alaska,2016,48,1.10894,17,6,1533,2016-48,2016-11-28
Alaska,2016,49,0.70373,10,6,1421,2016-49,2016-12-05
Alaska,2016,50,0.683995,10,6,1462,2016-50,2016-12-12
Alaska,2016,51,1.27688,19,6,1488,2016-51,2016-12-19
Alaska,2016,52,1.60226,17,5,1061,2016-52,2016-12-26
Alaska,2017,1,0.8519,13,6,1526,2017-1,2017-01-02
Alaska,2017,2,2.96077,40,6,1351,2017-2,2017-01-09
Alaska,2017,3,1.9661,29,6,1475,2017-3,2017-01-16
Alaska,2017,4,1.91713,31,6,1617,2017-4,2017-01-23
Alaska,2017,5,2.29153,36,6,1571,2017-5,2017-01-30
Alaska,2017,6,3.71517,60,6,1615,2017-6,2017-02-06
Alaska,2017,7,4.28744,71,6,1656,2017-7,2017-02-13
Alaska,2017,8,3.76276,59,6,1568,2017-8,2017-02-20
Alaska,2017,9,3.52423,56,6,1589,2017-9,2017-02-27
Alaska,2017,10,1.7407,29,6,1666,2017-10,2017-03-06
Alaska,2017,11,2.35988,40,6,1695,2017-11,2017-03-13
Alaska,2017,12,2.5196,45,6,1786,2017-12,2017-03-20
Alaska,2017,13,4.30168,77,6,1790,2017-13,2017-03-27
Alaska,2017,14,3.85832,61,5,1581,2017-14,2017-04-03
Alaska,2017,15,3.24983,48,5,1477,2017-15,2017-04-10
Alaska,2017,16,2.41503,27,4,1118,2017-16,2017-04-17
Alaska,2017,17,1.68011,25,5,1488,2017-17,2017-04-24
Alaska,2017,18,2.75168,41,5,1490,2017-18,2017-05-01
Alaska,2017,19,1.36298,19,5,1394,2017-19,2017-05-08
Alaska,2017,20,1.162,17,5,1463,2017-20,2017-05-15
Alaska,2017,21,0.818554,12,5,1466,2017-21,2017-05-22
Alaska,2017,22,0.772472,11,5,1424,2017-22,2017-05-29
Alaska,2017,23,0.98661,14,5,1419,2017-23,2017-06-05
Alaska,2017,24,0.479781,7,5,1459,2017-24,2017-06-12
Alaska,2017,25,1.77736,19,4,1069,2017-25,2017-06-19
Alaska,2017,26,0.434783,5,3,1150,2017-26,2017-06-26
Alaska,2017,27,0.482625,5,4,1036,2017-27,2017-07-03
Alaska,2017,28,0.694444,8,4,1152,2017-28,2017-07-10
Alaska,2017,29,0,0,4,1153,2017-29,2017-07-17
Alaska,2017,30,0,0,4,1227,2017-30,2017-07-24
Alaska,2017,31,0.990099,11,4,1111,2017-31,2017-07-31
Alaska,2017,32,0.686342,10,5,1457,2017-32,2017-08-07
Alaska,2017,33,0.491573,7,5,1424,2017-33,2017-08-14
Alaska,2017,34,0.751366,11,5,1464,2017-34,2017-08-21
Alaska,2017,35,1.03806,15,5,1445,2017-35,2017-08-28
Alaska,2017,36,1.60056,23,5,1437,2017-36,2017-09-04
Alaska,2017,37,1.92308,28,5,1456,2017-37,2017-09-11
Alaska,2017,38,2.03224,29,5,1427,2017-38,2017-09-18
Alaska,2017,39,1.7673,24,5,1358,2017-39,2017-09-25
Alaska,2017,40,2.72675,141,17,5171,2017-40,2017-10-02
Alaska,2017,41,2.74487,139,17,5064,2017-41,2017-10-09
Alaska,2017,42,3.72405,183,16,4914,2017-42,2017-10-16
Alaska,2017,43,3.28407,160,17,4872,2017-43,2017-10-23
Alaska,2017,44,2.76712,137,17,4951,2017-44,2017-10-30
Alaska,2017,45,2.97049,149,17,5016,2017-45,2017-11-06
Alaska,2017,46,3.41268,162,17,4747,2017-46,2017-11-13
Alaska,2017,47,3.45056,156,16,4521,2017-47,2017-11-20
Alaska,2017,48,3.70826,181,17,4881,2017-48,2017-11-27
Alaska,2017,49,4.16396,192,15,4611,2017-49,2017-12-04
Alaska,2017,50,3.89239,204,17,5241,2017-50,2017-12-11
Alaska,2017,51,4.10418,208,17,5068,2017-51,2017-12-18
Alaska,2017,52,4.62,231,17,5e3,2017-52,2017-12-25
Alaska,2018,1,4.33424,222,17,5122,2018-1,2018-01-08
Alaska,2018,2,4.43308,208,16,4692,2018-2,2018-01-15
Alaska,2018,3,3.99598,199,17,4980,2018-3,2018-01-22
Alaska,2018,4,4.85822,233,17,4796,2018-4,2018-01-29
Alaska,2018,5,6.09535,303,17,4971,2018-5,2018-02-05
Alaska,2018,6,6.00365,329,17,5480,2018-6,2018-02-12
Alaska,2018,7,6.99237,385,17,5506,2018-7,2018-02-19
Alaska,2018,8,6.28311,344,17,5475,2018-8,2018-02-26
Alaska,2018,9,7.12882,399,17,5597,2018-9,2018-03-05
Alaska,2018,10,7.6104,436,17,5729,2018-10,2018-03-12
Alaska,2018,11,6.55296,365,17,5570,2018-11,2018-03-19
Alaska,2018,12,6.23519,342,17,5485,2018-12,2018-03-26
Alaska,2018,13,6.41818,322,15,5017,2018-13,2018-04-02
Alaska,2018,14,6.61157,328,15,4961,2018-14,2018-04-09
Alaska,2018,15,5.18847,234,15,4510,2018-15,2018-04-16
Alaska,2018,16,5.13219,231,15,4501,2018-16,2018-04-23
Alaska,2018,17,4.01272,164,15,4087,2018-17,2018-04-30
Alaska,2018,18,3.22196,135,14,4190,2018-18,2018-05-07
Alaska,2018,19,3.15959,137,15,4336,2018-19,2018-05-14
Alaska,2018,20,2.60009,113,15,4346,2018-20,2018-05-21
Arizona,2010,40,0.674721,172,49,25492,2010-40,2010-10-04
Arizona,2010,41,0.749939,183,49,24402,2010-41,2010-10-11
Arizona,2010,42,0.953365,240,52,25174,2010-42,2010-10-18
Arizona,2010,43,0.888804,233,52,26215,2010-43,2010-10-25
Arizona,2010,44,1.18573,312,55,26313,2010-44,2010-11-01
Arizona,2010,45,0.945337,239,54,25282,2010-45,2010-11-08
Arizona,2010,46,1.09665,284,55,25897,2010-46,2010-11-15
Arizona,2010,47,1.1338,251,54,22138,2010-47,2010-11-22
Arizona,2010,48,1.42227,371,56,26085,2010-48,2010-11-29
Arizona,2010,49,2.14835,517,53,24065,2010-49,2010-12-06
Arizona,2010,50,2.01836,488,55,24178,2010-50,2010-12-13
Arizona,2010,51,2.3027,454,53,19716,2010-51,2010-12-20
Arizona,2010,52,1.51649,344,69,22684,2010-52,2010-12-27
Arizona,2011,1,1.59667,411,70,25741,2011-1,2011-01-03
Arizona,2011,2,1.71146,447,67,26118,2011-2,2011-01-10
Arizona,2011,3,2.38773,604,68,25296,2011-3,2011-01-17
Arizona,2011,4,2.33506,756,68,32376,2011-4,2011-01-24
Arizona,2011,5,2.43798,682,71,27974,2011-5,2011-01-31
Arizona,2011,6,2.77627,769,71,27699,2011-6,2011-02-07
Arizona,2011,7,2.63356,770,70,29238,2011-7,2011-02-14
Arizona,2011,8,2.28608,681,68,29789,2011-8,2011-02-21
Arizona,2011,9,1.71211,454,66,26517,2011-9,2011-02-28
Arizona,2011,10,1.70064,443,66,26049,2011-10,2011-03-07
Arizona,2011,11,1.32819,310,64,23340,2011-11,2011-03-14
Arizona,2011,12,0.996642,276,65,27693,2011-12,2011-03-21
Arizona,2011,13,1.11316,272,64,24435,2011-13,2011-03-28
